doc_id	text	is_hate
0	Have not done DNA testing , but looking at the family tree I can see that it 's mostly British with some Italian and Scandinavian thrown in for good measure .	0
0	you just say blacks hate the cold. the only reason they are good athletes is because when you have to run lions and tigers you get fast or eaten .	1
0	My old high school that I graduated from has sold its soul to the devil .	0
0	This is off-topic , but since you brought that forth I suppose that you have to be answered .	0
0	You mean us white taxpayers gotta pay for this , too ?	0
0	I would personally like to welcome all my White Brethren who want to join the fight in Texas !!!	0
0	The main drawback is the potential for excess mercury .	0
0	Did you note all the info on Israel ?	0
0	Before I became a Christian when I was a big fan of heavy metal I liked Old lead singer of Gathering Old female singer of Tristania ( my favorite ) 80 's pop was all pretty good too Cyndi Lauper Sanda Kim Wilde	0
0	Will there be similar events in the not-too-distant future ?	0
0	hey remember the Japanese where on the Good side during WW2 on a light note , ya , I can be idolized and all my coworkers , we are all heroes ready to build the next rail gun cannons that will power WW3	0
0	I am looking for people in north county area .	0
0	You love pulling things out of your ass do n't you .	0
0	Seems like you cant get away from these parasites anymore its happening and getting worse everywhere .	1
0	Pigs bladders were not used there , and the footballs were made from Camels doings .	0
0	Most white kids i know believe they are superior and they freak out whenever a black guy is fighting a white .	0
0	Stay White , Stay Healthy For The Fight	0
0	First of the idiot is telling the mud to respect the neighborhood .	0
0	Id say move out west were ever either B.C or Alberta all white people in Canada need to move out west so we can take the west back .	0
0	Also, here is a link to the thread for meeting other people who are interested in defending our race , whether as militants or negotiators .	0
0	Why do the Swedes hide their best looking females ?	0
0	I have 6 people as `` friends '' only .	0
0	Couple Befriend Negroid , Negroid Tries To Burn Down Couples Home - NNN Reporters Newsroom Forum Moblie Couple Says Neighbor Tried to Set Their Apartment on Fire Reported by : Irika Sargent Last Update : 4/25 9 : 01 pm Moblie Couple Says Neighbor Tried to Set Their Apartment on Fire | Local15tv.com , Mobile & Pensacola News , Entertainment , Videos , Business Search and Shopping This is what happens when you make friends with spearchuckers .	1
0	"I'm too lazy to reread , did he say ' Teacher `` or '' Teacher 's asst . "" ?"	0
0	They carry those `` n * * * * r brushes '' and sag their pants .	0
0	As far as I know there is no russophobia in Belarus .	0
0	It was built between years 1508 - 1510 , by Majster Pavol z Levoče ( Master Paul of Levoča ) .	0
0	Live off the island .	0
0	Another reason it might say so in the Census is because whites like me refused to fill out the census , to deliberately help skew it towards whinorities .	0
0	And encourage your friends/acquaintances you see daily to change this bad habit .	0
0	Lighting : candles , oil lamps , solar lamps Water : creek , well , spring Potatoes : freshly grown , dehydrated , canned Guns : handgun , rifle , shotgun Transportation : truck , bike , motorcycle The list is almost endless .	0
0	Fortunately for Golden Dawn they do n't depend that much on the internet , since they are a grass-roots organization through and through .	0
0	https : //www.youtube.com/watch ? v = DeiW _ bWZ2Is https : //www.youtube.com/watch ? v = jWFq-v7TKdQ https : //www.youtube.com/watch ? v = iAzn9V3ha3Y https : //www.youtube.com/watch ? v = wTNfdPxtfek	0
0	I wasnt going to bother with this thread but I am rapidly coming to the conclusion you can , t read we are NOT C18 , we have nothing to do with them ...... look at post #13 for Christ sake	0
0	As long as we have sports and television , most White people do not care .	0
0	That 's like Michael Moore opening up a fitness center .	0
0	If little Timmy has an average ' stride ' of 1 foot , and he walks 6 strides , you would measure ' approximately 6 feet .	0
0	I bought a bag of candy .	0
0	hello, my name is jason , i am 13 years old and felt like postting. anyone here from or near CT , if u are , send me a message or something .	0
0	For example , Wends had Woda ( Odin ) , Balduri ( Baldr ) , Hela ( Hel ) ; Percunatele ( Mother of Perun , from Baltic Mother of Perkunas ) ; we Slovenians had Parkelj ( Krampus ) , Pehta ( Pechtra ) , etc .	0
0	You are telling me that 78 % of kids under 6 in Frankfurt are all foreigners ?	1
0	We do import more food than we export .	0
0	I 'd have no way to keep the van air conditioned at a restaurant .	0
0	I have many of her CDs - saw her a Lisner years ago UTE LEMPER ~ The Case Continues - YouTube I have every CD from this band Dead Can Dance - the wind that shakes the barley - YouTube Dead Can Dance - Yulunga - YouTube as well as her solo ones â `` Soundtrack - Gladiator - Now We Are Free ( with lyric ) .flv - YouTube Lisa Gerrard - Sacrifice - YouTube	0
0	Ugh...	0
0	I think the UK is more of a lost cause than the US. london has made tons of concessions to non whites .	1
0	i checked other. i saw the VH1 documentary `` Music of Hate '' and heard Nordic Thunder in the backround. i thought it sounded cool and downloaded some of their songs and in the info on it was the national alliance website and david duke 's EURO. i dived into the movement head first and eventually found creativity	0
0	That 's a little scary .	0
0	Load the shells with pieces of steel rod .	0
0	Hi all I just thought I should leave a note and wish all of our Southern Gentlemen and Ladies a happy `` Robert Edward Lee day '' .	0
0	YouTube - Jeremiah Wright - God Damn America - Obama 's Spiritual Mentor / Pastor	0
0	Bunch of phonies .	0
0	If your house door was locked , but at midnight your neighbor opened the door for some muslims to come inside and take your stuff , rape your wife and beat you nearly to death ... would you still think your neighbor was a nice guy ?	1
0	well what about WWI and the Armenian Genocide which the following video says was instigated by International jewish cabal : http://www.youtube.com/watch ? v = ttjNZ ... eature = related	0
0	When Don Black says I am not welcome at SF I will leave .	0
0	K	0
0	Letters to David Irving 's Website	0
0	I would much rather have either green or blue eyes which are exclusive to the White race .	0
0	Great,i didnt knew you guys opened this thread Their accent will be super funny for you , but this Belgrade Band is singing some of the most famous Irish and Celtic songs .	0
0	And I also hope that thing like that is not gonna happen with our brothers from Belarus and Ukraine , who are also working illegaly on construction jobs .	0
0	Camie	0
0	Thank you to whoever set up this site and to you for linking it !	0
0	I am of German and British descent ( 75 % German , 25 % British , approx. )	0
0	Some humans do not think them too sometimes .	0
0	Hell , ill even give out my pic on aim = P Ladieees ; P AIM : Trilidon	0
0	Can we count you in ?	0
0	And meanwhile , Gerry Gerry Dingleberry is trying to kill off future generations of Irish .	0
0	I saw AHX for the first time the other day and I would not say it 's Pro Aryan .	0
0	I shall live by these 10 rules for the rest of my life as if they where the word of god .	0
0	I'm fat , and have two cats .	0
0	Maybe they will be resettled deliberately as refugees or maybe they will come for the women like the chinese men are doing .	1
0	https : //www.stormfront.org/forum/t795949-2/#post9151222	0
0	If this stupid brown savages would stop slaughtering animals or worshipping them ( like they do in India ) , maybe they would n't be starving and so poor .	1
0	I always thought it would be cool if somebody covertly set off a nuke in Kashmir , and then we all could sit back and watch as the Paki 's and Indians nuke the scheiss out of each other .	1
0	Outraged presenters and all .	0
0	hey how ya doin , my buddy showed me this place last night and ive been checkin it out , im getting ready to move to alabama later this month if i can get my yahoo to connect ill send ya a message , might half to log into chat thow .	0
0	go to www.limerickpost.ie . the story here is typical lies the black is laughing all the way to the bank and he did rob the man .	0
0	I would like to say that I really had a great time last night and that I felt it was a very well organized night with a great message .	0
0	Where can I find NS speeches and music , also historical , in mp3 format for free download on the net .	0
0	The UAF are just a bunch of middle class faggots , the EDL should steam into them every time they show up to counter a demonstration , they 'll soon run home to daddy .	1
0	I have no idea .	0
0	This is why we are here to share and grow in our craft of survival .	0
0	I apologize for my ignorance .	0
0	No I do n't support Nordic Superiority , but I have no problem with Nordic people who want a pure Nordic race to exist .	0
0	Some months later I heard he got caught getting 4 dole payments a week pretending to be 4 different people !	0
0	Nationalists Attend Rally For Life 2013 - YouTube	0
0	www.wlu.edu Wheaton College , Wheaton , Ill.	0
0	Black hair is fairly common amongst the Irish , whereas black people are n't .	0
0	I do care about arab christians You are not the only one who is feeling lost i know it sucks to be a non muslim in the middle east. would you like to move to east asia with me ?	0
0	Whites hide in their all white cities towns neighborhoods etc .	0
0	Ak47 with folding stock 4 .	0
0	Tereasa	0
0	White History month will turn some heads .	0
0	They have a few of their own shops , a food shop by the bus/train station and a clothes shop where they sell FUBU and other assorted gangsta rap crap .	0
0	As early as 1973 , they tried to hand Northern Ireland directly to Dublin .	0
0	It 's all BS anyway .	0
0	hey i definitly know what your going through. i am a reserve officer in my town just so i can bust the * * * * * * crack dealers. i have no better enjoyment than to watch one squirm before he is sent up the river. my town is mostly * * * * * * s so you already know i am a very busy officer	0
0	I love her voice !	0
0	Nice to know that are still a few men out there who `` have a pair '' .	0
0	Dogs and coyotes are two different species that can breed and produce fertile offspring .	0
0	"Well that 's your misery I hope this will help : 1 m = 100 cm 1000 mm 1 "" = 25,40 mm = 2,54 cm = 0,0254 m 1 ' = 304,48 mm = 30,48 cm = 0,3048 m 1 ' = 12 `` Then ... start calculating"	0
0	I personally do not think blacks in africa are strong like the ones outside. i guess it is hard to say which race is stronger. maybe no race is stronger , it could be down to individual .	0
0	It was the same men who did all of it is what I 'm saying .	0
0	To spend years and years in Prison for pray painting something on someones house is just not right !	0
0	www.sjcsf.edu St. Mary 's College of Maryland , St. Mary 's , Md.	0
0	I get mine from all outlets even the enemy ones .	0
0	There's a place for Poles , it 's called Poland .	1
0	The only time I will be willing to sacrifice that is in a fight for Ireland or a fight to defend Ireland .	0
0	We ca n't have an all White clothing company but Negro 's can have all-black companies like FUBU , etc ... sigh .	0
0	I do n't know who is the owner .	0
0	UC student robbed at gunpoint : ' It can happen to anybody'	0
0	Ask away Redneck .	0
0	Email me at ericahoesch@ntelos.net.	0
0	Every cultured society and all things therein were created by whites .	1
0	Justin Trudeau shows the international community that incompetence and arrogance are all it takes to lead a nation these days .	0
0	Thanks for your support commando 88 , pm me and we will talk .	0
0	They take underwater basket weaving courses and they have no worthwhile skills on account of angry still my favorite comment .	0
0	If that Nigerian bitch thinks she will be elected in Tallaght , she is in for a rude awakening .	1
0	Now I get it !	0
0	It was asked for so here it is .	0
0	I have read it three times and find it very interesting .	0
0	Good to see more Norwegians	0
0	my kids want to hang around and bring a couple of nigs into the house .if i do.some members of my family will blank me.if i dont allow it. the kids themselves will blank me for a while , so either way i cant win	0
0	i agree the defence is legitimate , 100 % . but the taking up of arms against and killing of other whites is the very last thing we need to succeed in our cause .	0
0	I actually have to take some law classes for my degree , What 's cited is that it 's impossible to treat all people equally because of their behavior .	0
0	The next time you post something this long please quote a little bit and then leave the link for whoever wants to read the whole thing .	0
0	This story could came from the very twisted news of the first days , when hostages were taken .	0
0	Some people believe the Jack O ' Lantern also represents the ancient Celtic warrior 's tradition of taking the heads of their enemies as trophies .	0
0	I hope we 're above that sort of thing .	0
0	BULL****!	0
0	The reason they want to ban the cross is because it repersents our race and the Christian faith .	0
0	I mean just look at these photos , dont you get same feeling ?	0
0	I also have Google Chrome , IE , Opera .	0
0	Always see the enemy as the hole in the roof that made the mess .	0
0	We do not want `` assimilation '' .	1
0	I've been looking and it seem almost all countries have kicked out Jews or fought them even the Chinese had wars with them .	0
0	No the truth 88-----WHITE POWER------WHITE VICTORY------WHITE PRIDE-----88	1
0	If you plan to work a particular mall in the Houston area , please PM me , so we can coordinate , and cover more area .	0
0	YOU do not control the lives of Whites by taking over their nations and forcing multiculturalism upon them against their will .	0
0	Watch out from Turkey they have a little score to settle with you guys .	0
0	Valgt i Fredericia-kredsen i Vejle Amt , som Folketingets yngste medlem nogensinde .	1
0	It 's not like cops are running around framing black people for crimes all day .	0
0	To found a white community you must be in charge of all the elements that make up a community .	0
0	Been a nationalist for ages so a few days ago i decided to pull me finger out and sign up .	0
0	Was this the first time these guys have been caught in Ireland or has there been more situations like this ?	0
0	I'm a cowboy , some what .	0
0	This is one of those that I have on the wall .	0
0	Even if that someone openly uses their own name .	0
0	It's to bad that there is n't anything like this anymore , Id sure join if there was .	0
0	You may want to read more about it .	0
0	I out lasted them because I follow SF rules .	0
0	You know my track record from the pms I have sent ya .	0
0	Second , I really hope one day you chauvinists try to take our Transylvania from us ! 1330 Posada , ring a bell ? 1467 Baia , ring a bell ? 1599 Selimbar , ring a bell ?	0
0	16	0
0	( As I watch from the safety in front of my computer monitor. )	0
0	This is going to have to be pinned once the World Cup starts next summer .	0
0	Bugsy89	0
0	Sardines and anchovies , for example , are basically 100 % safe .	0
0	This is Hate !!	0
0	So who is this gay dude ?	0
0	At least the NS in Sweden have the right idea and are something that Americans should look towards .	0
0	So Toronto Police are investigating a `` racist '' `` alt-right '' poster found on a telephone poll near a school .	0
0	Want to see our fate if we do n't win ?	0
0	yes there is a KKK in Canada you have to be invited to get in .	0
0	Also work my core and upper body .	0
0	Liberals will have you believe it is so they can blame Whitey but it 's all such a mixed hell hole , all that breeding with arabs ....	1
0	Why is Ca the melting pot of America it is so hard to fine people that have the same views on our white race as i have ?	0
0	Also lots of bear .	0
0	My buddy 's boat is anchored beside it .	0
0	Absolutely.	0
0	I stop on BET sometimes to reassure my desires to fight their progression and get in the know about their latest crap .	0
0	I'm in Australia and I want it to be done and over with , my mum is constantly going on about the Olympics like it 's a big deal .	0
0	Besides who would even bother to help them ?	1
0	Disgusted that Birmingham has gone from the `` workshop of the world '' ( a city of a thousand trades ) to producing scumbags like this .	1
0	More black-on-white savagery : YouTube - Racist Black gangs are targeting White men for hate crimes in Baltimore YouTube - White Boy Beat Up Because of Slavery YouTube - 32 gangbangers arrested in hate crime roundup for targeting Whites and Latinos YouTube - Violent , racist African immigrants	1
0	It does n't matter whether it is in Greek .	0
0	We lose no matter what .	0
0	A very eurocentric , pro-western/european civ documentary https : //www.stormfront.org/forum/t994651 / DOWN WITH EUROPHOBIA	0
0	Well done to all the people in Ireland.Let 's hope this is just the start of people waking up to the dangers of a mulitracial society .	0
0	I remember after the Boston Marathon bombings watching Fox News and they said law enforcement was consulting Israel for advice .	0
0	I pre-screen movies for them .	0
0	Looking to become more active and make more friends in the White nationalist community in southern California .	0
0	Besides Metallica 's new album , I have n't bought a mainstream album in like a year .	0
0	I have a couple and get out on the 14th .	0
0	Here is another revealing one for the mass brainwashed population : Obama 's mother is a white-trash Obama 's father was married already Obama is a bastard child all correct ! [ youtube ] http://www.youtube.com/watch ? v = sxKpdxiXKgY [ /youtube ]	0
0	As soon as I hear them uttering their monkey gibberish I feel like smashing my computer screen with my fist .	1
0	Hiring someone from this website should ensure we do n't hire undesirables .	1
0	Sixteen Jones , Die Antwoord 's daughter - YouTube	0
0	Exactly.	0
0	YouTube - & #x202a ; Kolovrat Kosovski front & #x202c ; & lrm ;	0
0	hello to all !	0
0	I have a dominant personality and I look for the same thing in girls .	0
0	If we dont stop fighting over territory , we will have none left to ourselfes anyones .	0
0	ok, if youre talking about a band then this we can work with.the colors and design i do this for around 60 dollars.but like i said i need to wait till my new needles and colors come in .	0
0	You should be able to answer that yourself , you 've done it several times .	0
0	I live in northern Alberta and even there I ca n't get away from them .	0
0	Coming out of the worst drought the country ever seen we must all thank God for the rain He send .	0
0	I do n't think so .	0
0	No, you will be on the prowl for something to suck on in the nearest public restroom .	0
0	You gotta give him a chance at least or move to cleveland and then well talk lol always looking for a wp girl .	0
0	The first two being the one that starts with ; `` When the discussion of race comes up , this one makes tempers flare like no other. * If a White person says they 're against interracial marriage , then that 's racist. * If a person of color says they 're against interracial marriage , then that 's protecting their culture and heritage . '' ?	0
0	And so friendly too .	0
0	One out we will never win but if we can form proper communities we can gain real strength .	0
0	i need to know if any whites lives in the La Mirada area i just moved there and i dont know anyone .	0
0	http://www.krepublishers.com/02-Jour ... sey-K-Text.PDF `` Molecular genetic methods supported our observations , that there is a relatively small difference between the Hungarian and Indian groups , the Central - Europeans differ more '' .	0
0	People suffer more the closer they are to ground zero .	0
0	Has anybody watched the video and listened to him ?	0
0	It is interesting to note that all of the men in the video were dressed like those Moussed distributed pamphlets that popped up a few weeks ago when the revolution was really getting into the swing .	0
0	My grandfather told me of england when he was a boy , and the dogs would go right into the pub with the men and sit with them under the table .	0
0	You are confusing species and race .	0
0	Wow, The Birth of a Nation profited ZOG ?	0
0	I dont get why having 3 kids is such a burden for white people .	0
0	The problem is white men and asian women come to have non white babies and some poor asian men labors would be upset for those people .	1
0	You must have met me at some point in time .	0
0	`` It did n't sound idiotic in my mind . ''	0
0	Not the most attractive of colours , but certainly rare .	0
0	Just take a few correspondance courses if you can you can likely make up the credits .	0
0	I now only go into the city when i have to and i had to yesterday and I could not belive what has happend in there .I think i must have seen every peice of dirt from every corner of the globe in there it was horrible .	1
0	Let 's try it again .	0
0	I honestly dont understand ukip sometimes they look like labour but on the other hand like the torys .	0
0	Most Bibles never used the word Jew untill the late 1700 's .	0
0	Five years ago there were zero `` apathetic refugee children '' in Sweden .	1
0	What a joke .	0
0	I am 33 and I have never ever gotten to first base here .	0
0	https://scontent-a-ord.xx.fbcdn.net/hphotos-prn1/560008_10200593451827685_1725723611_n.jpg Antique photo of French motorized tricycles https : //scontent-b-ord.xx.fbcdn.net/hphotos-ash4/603341 _ 10200196698389097 _ 1099230950 _ n.jpg Man with elaborate motorized tricycle More photos : https : //www.facebook.com/isabelle.br ... 1025670 & type = 3	0
0	I got a pm from him too that was very strange .	0
0	I look forward to commenting when I get more time .	0
0	I was filled with love for my race while watching this video .	0
0	So do I. The small dogs like those maltese and things we call stoep kakkers , because all they are good for is leaving turds on your stoop .	1
0	So , a `` high and tight '' will suffice .	0
0	You have to tell those people every sent you have , or commit fraud .	0
0	Before the coming of Whites to Africa , there was/is no history .	1
0	Here , he explores whether someone could be made into an amnesiac assassin .	0
0	In Galicia & Bukovina , in Moldova & Romania , in Balkans & Greece we can see many people looks like her .	0
0	i hate them .. ever since i once got beaten up by 6 of them .. real hero 's since then i because nazi	1
0	Well said Ghost but , dont bother with that dude-he is one of those that always has to have the last word so it will just go on and on .	0
0	Still , a little bit of truth slipping out of an Israeli 's mouth Surprised this thread was moved as it 's all over the news here .	1
0	Will see if she actually reads it and if she likes it .	0
0	And they are both singers in Leaves Eyes .	0
0	The president said it sent an important message to other nations that Icelanders recognized their independance .	0
0	A fine shirt it is .	0
0	It's much easier to follow the stereotype of White people that their thought controllers fill their minds with .	0
0	Please keep us updated on any results you get from this .	0
0	And the sad thing is the white students at those schools will act like that too .	1
0	Ireland does n't need arab scum like these .	1
0	According to wikipedia its origin is also Gaelic and Celtic .	0
0	I live in a city where a 70 year old house starts at 400k .	0
0	Hope he 'll stop all the foreign aid and fund the military more .	0
0	Don't think you supremacists would ever be able to build up the force of resistance that Irish Republicans did mate .	0
0	Edit: alright , I did it ...	0
0	Since my relatives used to be arranged for a trip when the Feds has a new plan , that means there will be a new framed case in February and it always comes with big events as distraction - false flag terror attack , war , natural disaster or all of them .	0
0	Perhaps people will take you more seriously if you do n't make as many grammar errors and using repulsive language .	0
0	There must have been about 10 of them , all black , and others coming in to join them .	0
0	Worker: Thank you , I took a note of all that information and will use it to the best of my ability .	0
0	And thanks to a great mother her son will grow up to be a proud white man Btw is that the famous cat from hell	0
0	Unfortunately in the United Kingdom we do n't have guns like you Yanks so I was hoping for some alternatives for a SHTF scenario ?	0
0	Let them , their families and anyone who knows or like them have their children burn in front of them and watch their flesh melt off of their bodies .	0
0	Just wondering , hope they take that slogan all the way back to Africa .	0
0	I just want to add that no matter what a person 's class or character I will always give a white person the benefit of `` coming right '' before I reject them as `` wiggers '' or `` white trash ''	0
0	The agency that designed that advert is calle ' milmilk `` milk = leche in Spanish , and '' milleches `` is how the street dogs that are a mixed of different races are called in spanish .	0
0	It really pisses of the liberal leftist	1
0	The cologne was under the seat .	0
0	www.natvan.com	0
0	A lot of white women are trying to create danger by drawing these other people into our countries .	1
0	The 24-year-old 's body was found Dec. 21 in her apartment by officers who went there to check on her well-being .	0
0	I 've taught her to question everything that they teach her .	0
0	I know what you mean .	0
0	atrabilious ( ah-truh-BIL-yus ) , adj .	0
0	Where can whites get in line for a house ?	0
0	When I was about her age I had a a close Swedish female friend whose Swedish family and friends I also met , all of them looked far better than this contestant .	0
0	They probably stole a bunch of stuff .	1
0	Oh yeah it 's because they study so hard and their family 's value education ect ect ......	0
0	Nothing was in jepordy this year and furguson cause black friday gun sales to be beyond a democrat getting elected .	0
0	I have yet to see a half breed that came out dominantly White .	0
0	I agree .	0
0	LONG LIVE HOLY MOTHER RUSSIA !!	0
0	This part of the film is right when US personnel came on the scene and stopped the attacks as best they could .	0
0	Watch - http://www.youtube.com/watch ? v = PAvAV ... eature = related	0
0	I think I read a comment like that on a video on YouTube and it made me chuckle .	0
0	Ya got a virgin shooter .	0
0	The definition just says sexual dancing but that is actually something old since the 80s or maybe even 60s .	0
0	My advice is keep with it it 's better to know it and never have to use it , then to need to use it and not know it !	0
0	I accept it and i like white americans .	0
0	And when it comes to classical music , I like it powerful .	0
0	Sad how low people will go you know ?	0
0	Stupid White Man makes vacation get away in living room .	0
0	My ancestors who had the good sense and foresight to come and build America .	0
0	Breaks the heart ...	1
0	There 's sugar in the bowl and lemon on the side .	0
0	I have tall guy privilege ... but I 'm always banging my head on the shower ceiling .	0
0	Now spitting is n't very ladylike , but it 's pretty funny , it gets the point across in all languages and they are left behind while you go away safely .	0
0	Authorities said Ewell was caught on surveillance footage trying to use the couple 's stolen ATM card at a gas station on the day of the killings .	0
0	And you will have to teach alot of lies to the students .	0
0	Your white skin did .	0
0	Part 3 - Woman by anthropology showing how different and beautiful Europid woman are Ingeborga Dapkunaite - Baltic Elena Dementieva - East Nordid 　 Anna Kournikova - East Baltic Brigitte Bardot - Sub-Nordid	0
0	This is not good even though it is the truth .	0
0	The word Jew also had many different meanings in the old days .	0
0	Military archery and speed shooting videos - a little rant - YouTube	0
0	Let's hear the full version .	0
0	Well it was great having you out and we look forward to having you at future events and social gatherings .	0
0	Small cars are a pain in the ass too .	0
0	This used to be a nice white city , lots of German immigrants etc .	0
0	Some Klansmen refuse to see where real problems are .	0
0	When Jimmy snapped the pass to Johnny he dropped the ball , then recovered it on his own 36 yard line .	0
0	He is just telling the truth as usual the filthy jews need to clamp down as soon as possible .	1
0	Great idea though , I would love an all White dance class WPWW	0
0	Is this true that the descendants of the English settlers are leaving at a significantly different rate than the descendants of the Dutch settlers ?	0
0	I've tried to meet for coffee with a few people but everybody is really spread out , it 's tough to find the time to go out and meet like minded people .	0
0	http://wsd.dli.mt.gov/local/kalispell/	0
0	I hope people can pass out candy while watching that game .	0
0	I bet this Negro is planning for an insanity defense and he may just get it .	0
0	2508	0
0	Christ did not promote any violence , however mohammed ordered to kill the non believers , which includes us christians and pagans on Stormfront .	0
0	`` I wanna look just like that skinny white lady , just black and beautiful . '' * shakes his head *	1
0	My kids in school are only around kids born within a few months of them and they rarely get to talk .	0
0	Have a look on the internet and you can see for yourself .	0
0	Also , Betty Page 's hair cut may have helped in any oddness .	0
0	Light and brilliant ; as , `` a lambent style ; lambent wit . ''	0
0	Here is her Wiki ...	0
0	I just moved back here from sask. And do n't know many people .	0
0	Mr. Schiro , the latest suspect to be charged in the killing , was arrested when a .22-caliber handgun , possibly the murder weapon , was found in his car .	0
0	They preach diversity at their professor jobs and government jobs and it makes those White Liberal Neighborhoods and gated communities TOO white and in need of some `` Black flavor '' at home the joy of diversity right in their White daughter 's bedroom !	1
0	Now I will not go near them .	0
0	Now learn your ballet ! : P - Zoë	0
0	http://www.belfasttelegraph.co.uk/ne...p?story=655156 And the usual loyalist reaction and freedom to Nationalists is to attack the Harryville Catholic Church and hold pickets while people pray inside if the parade goes ahead , and give abuse and threaten and attack Catholics in Ballymena .	0
0	i was going to say that sod it i will say it any way F .. K you too , and F .. K off .	0
0	Is there anything to do there for a day or two ?	0
0	So that excludes uneducated third worlders .	1
0	When they refuse to convert to Islam they will learn at the end .	0
0	Explain to them this is wrong. send mass emails explaining the science behind it , and tell everyone not to breed with them .	1
0	The nra may no longer exist .	0
0	I ca n't wait till the news starts promoting racial integration with the negro Too unsuspecting whites who do n't know she is not a white	0
0	Ah for the old days .	0
0	Then you are a traitor .	0
0	ANTI WHITE WATCH	1
0	I can picture the headlines on Detroit is Crap .	0
0	If a third world savage attacks a Jew , is it all Jewey 's fault ?	0
0	Monster .	0
0	HELLO IF YOU ARE A Racist white that wants to talk to a 13 year old male ( preferiblly female but i really dont care ) PLEASE E-mail me at [ email protected ] , ............... i need new friends !!	0
0	Just appalling .	0
0	We do n't want you in Lithuania or in the USA !	0
0	Or is that impractical for some reason I dont know .	0
0	America is such a beautiful rainbow !	0
0	This is a good thread There is a lot of cheap WHITE places to live in the U.S. I have already drivin to look at some places already .	0
0	Hispanic and Negro populations in that county ?	1
0	Flip up sights to co-witness with an optic .	0
0	Simple truth is that sadly they are preparing them for the only future that marxism offers -	0
0	I think the topic starter 's point is if your a dissident of the American government and its foreign policy dont bow to Putin who is no better than we are in the US	0
0	5. length of school day/school year 5 days a week .	0
0	One in every 1,613 residents of Flint were murder victims last year , as the city of 101,558 reported 63 murders in 2012 .	0
0	You sound very similar to Satan in the New Testament when he was tempting Jesus to abandon God by offering him wealth and power .	0
0	I go through this thread once a week to check the links .	0
0	Yeah, she 's gonna end up just like the last hoe bag that got involved with the same chimp .	1
0	You've walked right into it again .	0
0	It was very nice meeting all of you for lunch .	0
0	The documentary `` Super Size Me '' will show you the true side effects of fast food .	0
0	Same with basketball and baseball .	0
0	I just pray I do not have to take anymore of her courses .	0
0	Just as there 's a place for Pakis called Pakistan and a place for Negro 's called Africa .	1
0	The easiest solution is to find a nice white girl and have at least two or more white children .	0
0	Best to All !	0
0	YouTube - Lyset - Leaves ' Eyes YouTube - leaves eyes - lovelorn YouTube - Amhrán ( Song of the Winds ) - Leaves ' Eyes YouTube - Leaves Eyes A Winter Poem YouTube - Theatre of Tragedy - Lorelei ( Live ) YouTube - Theatre of Tragedy - A Hamlet For A Slothful Vassal YouTube - Theatre of Tragedy - Venus YouTube - Leaves ' Eyes - Emerald Island YouTube - Leaves ' Eyes - Njord YouTube - Liv Kristine - Trapped In Your Labyrinth I know , a lot of videos .	0
0	I'm glad to see miscegenation is n't occuring on a large scale ; I have high hopes for Mother Russia Once again it 's shown that we do n't need a majority in parliament to have an impact	0
0	Is n't it interesting how genocide is a crime until it happens to Europeans ?	0
0	I feel sorry for the little sister , but maybe she was saved from becoming a wigger herself if you look at the older sister 's example .	0
0	My favorite part : And still he ca n't see the truth right in front of his face .	0
0	Lame.	0
0	NOR: Immortal , Gorgoroth , Ancient , Emperor , Einherjer , Thorns SWE : Naglfar , Bathory , Setherial , Dawn , In Aeternum , Sacramentum FIN : Impaled Nazarene , Argath , Demon Child never liked Darkthrone or Burzum ( interesting story there ..	0
0	I would if I liked my neighbors .. There are some people on this board that I would hate to live next to	0
0	If whites did have some knowledge and a little more recognition was put out there I think most of them would feel a little more pride of who they are and stick to the white race .	0
0	I consider it one of the greatest honors that I got to see the ultrasound .	0
0	Your medical factors come in to play .	0
0	Just the yo crap .	0
0	Thank God this White warrior knew how to throw down .	0
0	Meanwhile the white boy is centered behind him and looks clueless .	0
0	McCourt the brother of that lier who wrote that book full of lies is running on a gay anti war platform in New York.From a video of his speech the Limerick blogger has it on youtube .	0
0	Honestly if they ever fired them I 'd expect they 'd do more damage to themselves since the average negro lacks the intellect for basic firearms training .	1
0	You know if you get past all of there violent animal acts of intimidation they have a soft jaw !	1
0	Deanna Spingola and Dr. Lorraine Day - Zionism , the Holocaust , Aids and Vaccines YouTube - Deanna Spingola and Dr. Lorraine Day - Zionism , the Holocaust , Aids and Vaccines Listen/watch the full interview @ Deanna Spingola and Dr. Lorraine Day - Zionism , the Holocaust , Aids and Vaccines : Free Download & Streaming : Internet Archive www.DrDay.com www.GoodNewsAboutGod.com	1
0	Ha ha .. so true .	0
0	Pm me so we can chat further if you wish .	0
0	The problem is well eventually run out of places to hide , then game over	1
0	well sounds like were looking for the same thing ( but i have no idea if this is actually going to you !!! lol )	0
0	This is the exact same thing I think about every non White group .	0
0	When I am around young people and rap music or negro culture comes up I make gestures implying the savagery of blacks .	1
0	My Father taught me to shoot when I was 12 years old .	0
0	Homosexuals should stay in the closet .	1
0	With the exception of two mestizo teachers , all my teachers from kindergarten to now have been white .	0
0	Some day 's .	0
0	Japan REACTOR - RODS MELT !	0
0	Is My Awakening still in print ?	0
0	Lions , Tigers , Cheetahs , etc are all cats but they ai n't the same .	0
0	I've seen those walls in Cuzco .	0
